subspecies,ID_Num,latitude,longitude
caniceps,314204051,39.3771618,-105.09443
caniceps,314204051,39.3771618,-105.09443
oreganus,314264081,48.460343,-123.31758
oreganus,314704451,48.4763354,-123.4029
oreganus,314704451,48.4763354,-123.4029
oreganus,314704451,48.4763354,-123.4029
caniceps,314708401,40.2656752,-103.79879
caniceps,314708401,40.2656752,-103.79879
caniceps,314708401,40.2656752,-103.79879
caniceps,314708421,40.2656752,-103.79879
caniceps,314708421,40.2656752,-103.79879
oreganus,314708891,34.1197632,-118.12217
oreganus,314708891,34.1197632,-118.12217
hyemalis,314772891,42.5340578,-70.902154
hyemalis,314772891,42.5340578,-70.902154
oreganus,315098591,38.4391612,-122.97625
oreganus,315098591,38.4391612,-122.97625
oreganus,315098591,38.4391612,-122.97625
mearnsi,315215061,40.2197978,-105.26566
mearnsi,315215061,40.2197978,-105.26566
mearnsi,315215061,40.2197978,-105.26566
hyemalis,315785361,42.1462958,-75.963045
oreganus,318114181,46.661867,-116.99328
oreganus,318114181,46.661867,-116.99328
oreganus,318395111,39.7614012,-104.87817
oreganus,318395111,39.7614012,-104.87817
oreganus,318395111,39.7614012,-104.87817
hyemalis,318541101,40.61124113,-78.4565433
hyemalis,318541101,40.61124113,-78.4565433
hyemalis,318541101,40.61124113,-78.4565433
hyemalis,318621751,43.6294902,-72.939262
hyemalis,318621751,43.6294902,-72.939262
hyemalis,318621751,43.6294902,-72.939262
oreganus,318773391,50.8997707,-119.45543
oreganus,318773391,50.8997707,-119.45543
oreganus,318773391,50.8997707,-119.45543
hyemalis,319491891,45.4137,-65.9831
hyemalis,319491891,45.4137,-65.9831
hyemalis,319491891,45.4137,-65.9831
hyemalis,319494091,45.4137,-65.9831
hyemalis,319494091,45.4137,-65.9831
hyemalis,319494091,45.4137,-65.9831
hyemalis,319626961,43.547365,-70.390713
hyemalis,319626961,43.547365,-70.390713
oreganus,320193451,48.0581943,-123.78683
oreganus,320193451,48.0581943,-123.78683
oreganus,320193451,48.0581943,-123.78683
hyemalis,320224261,39.574956,-78.054468
hyemalis,320224261,39.574956,-78.054468
hyemalis,320224261,39.574956,-78.054468
oreganus,320454031,45.3811956,-122.4161911
oreganus,320454031,45.3811956,-122.4161911
hyemalis,320580641,43.868013,-72.829605
hyemalis,320580641,43.868013,-72.829605
hyemalis,321362571,43.598663,-73.185715
hyemalis,321362571,43.598663,-73.185715
hyemalis,321396351,40.6523083,-73.990428
hyemalis,321396351,40.6523083,-73.990428
hyemalis,321396351,40.6523083,-73.990428
hyemalis,321579011,44.7620675,-64.742482
hyemalis,321579011,44.7620675,-64.742482
hyemalis,321579011,44.7620675,-64.742482
hyemalis,321658041,42.7131187,-71.645093
hyemalis,321658041,42.7131187,-71.645093
hyemalis,321658041,42.7131187,-71.645093
hyemalis,321956151,43.2899735,-71.238843
oreganus,322111981,37.9816972,-122.62014
oreganus,322111981,37.9816972,-122.62014
hyemalis,322141281,40.1408639,-74.123378
hyemalis,322141281,40.1408639,-74.123378
caniceps,322588901,39.9579448,-105.33857
caniceps,322588901,39.9579448,-105.33857
caniceps,322588901,39.9579448,-105.33857
oreganus,322653551,34.210172,-118.65084
oreganus,322653551,34.210172,-118.65084
oreganus,322653551,34.210172,-118.65084
hyemalis,322834011,45.5895161,-77.28249
hyemalis,322834011,45.5895161,-77.28249
hyemalis,323165091,43.6243935,-72.504814
hyemalis,323165091,43.6243935,-72.504814
hyemalis,323165091,43.6243935,-72.504814
oreganus,323205141,49.6537118,-112.8765
oreganus,323205141,49.6537118,-112.8765
oreganus,323481771,44.992633,-123.99799
oreganus,323581561,32.8729818,-116.46385
oreganus,323581561,32.8729818,-116.46385
oreganus,323581561,32.8729818,-116.46385
oreganus,323582741,37.8217515,-122.23314
oreganus,323582741,37.8217515,-122.23314
oreganus,323582741,37.8217515,-122.23314
oreganus,323587221,37.5017937,-121.94674
oreganus,323587221,37.5017937,-121.94674
oreganus,323604091,47.3897935,-122.45243
oreganus,323604091,47.3897935,-122.45243
oreganus,323604091,47.3897935,-122.45243
dorsalis,323648741,34.779232,-111.51881
dorsalis,323648741,34.779232,-111.51881
dorsalis,323648741,34.779232,-111.51881
oreganus,323659351,47.0953996,-123.09097
oreganus,323659351,47.0953996,-123.09097
oreganus,323659351,47.0953996,-123.09097
oreganus,323757281,34.562889,-119.9503
oreganus,323757281,34.562889,-119.9503
oreganus,323757281,34.562889,-119.9503
hyemalis,323912721,35.1574362,-82.769829
hyemalis,323912721,35.1574362,-82.769829
hyemalis,323912721,35.1574362,-82.769829
hyemalis,324137961,43.5392072,-80.215765
hyemalis,324137961,43.5392072,-80.215765
hyemalis,324137961,43.5392072,-80.215765
oreganus,324225271,44.092073,-115.94327
oreganus,324225271,44.092073,-115.94327
oreganus,324225271,44.092073,-115.94327
hyemalis,324247091,45.0728155,-64.567251
hyemalis,324247091,45.0728155,-64.567251
hyemalis,324247091,45.0728155,-64.567251
oreganus,324304351,51.684564,-120.01571
oreganus,324304351,51.684564,-120.01571
oreganus,324304351,51.684564,-120.01571
hyemalis,324585671,42.564713,-76.254129
hyemalis,324585671,42.564713,-76.254129
hyemalis,324585671,42.564713,-76.254129
hyemalis,324607661,46.7166099,-71.541767
hyemalis,324607661,46.7166099,-71.541767
hyemalis,324607661,46.7166099,-71.541767
oreganus,324742091,48.4914991,-123.37905
oreganus,324742091,48.4914991,-123.37905
oreganus,324742091,48.4914991,-123.37905
hyemalis,324758691,46.8376522,-71.212155
hyemalis,324758691,46.8376522,-71.212155
hyemalis,324758691,46.8376522,-71.212155
oreganus,325026021,37.8317047,-122.18457
oreganus,325026021,37.8317047,-122.18457
oreganus,325026021,37.8317047,-122.18457
hyemalis,325127451,42.317861,-76.478307
hyemalis,325127451,42.317861,-76.478307
hyemalis,325127451,42.317861,-76.478307
hyemalis,325147381,43.5519435,-80.26801
hyemalis,325147381,43.5519435,-80.26801
hyemalis,325147381,43.5519435,-80.26801
hyemalis,325343751,46.528391,-84.291203
hyemalis,325509401,45.0789604,-64.490476
hyemalis,325509401,45.0789604,-64.490476
hyemalis,325509401,45.0789604,-64.490476
oreganus,325867141,51.0408026,-115.26257
oreganus,325867141,51.0408026,-115.26257
oreganus,325867141,51.0408026,-115.26257
hyemalis,326772611,49.2229789,-68.145704
hyemalis,326772611,49.2229789,-68.145704
hyemalis,326772611,49.2229789,-68.145704
hyemalis,326974661,42.666532,-76.317848
hyemalis,326974661,42.666532,-76.317848
hyemalis,326974661,42.666532,-76.317848
hyemalis,327722621,42.4259195,-76.335754
hyemalis,327722621,42.4259195,-76.335754
hyemalis,327722621,42.4259195,-76.335754
oreganus,327850171,35.1780177,-120.51796
oreganus,327850171,35.1780177,-120.51796
oreganus,327850171,35.1780177,-120.51796
hyemalis,328038211,39.940098,-83.03271
hyemalis,328038211,39.940098,-83.03271
hyemalis,328786571,46.839641,-71.236717
hyemalis,328786571,46.839641,-71.236717
hyemalis,328994541,45.0027778,-64.332306
hyemalis,328994541,45.0027778,-64.332306
oreganus,329198231,47.5199463,-122.36886
oreganus,329198231,47.5199463,-122.36886
oreganus,329198231,47.5199463,-122.36886
hyemalis,329664301,48.9307,-54.58792
hyemalis,329664301,48.9307,-54.58792
hyemalis,329664301,48.9307,-54.58792
oreganus,331206381,47.7329014,-122.25581
oreganus,331206381,47.7329014,-122.25581
oreganus,331206381,47.7329014,-122.25581
oreganus,331262921,44.6101933,-122.83952
oreganus,331262921,44.6101933,-122.83952
hyemalis,331287601,41.3440893,-80.061515
hyemalis,331287601,41.3440893,-80.061515
hyemalis,331287601,41.3440893,-80.061515
oreganus,331711731,49.34316,-123.01948
oreganus,331711731,49.34316,-123.01948
hyemalis,331801281,46.7782863,-71.245415
hyemalis,331801281,46.7782863,-71.245415
oreganus,331993431,39.2720344,-120.94803
oreganus,331993431,39.2720344,-120.94803
oreganus,331993431,39.2720344,-120.94803
hyemalis,332080111,48.97138,-54.94827
hyemalis,332477221,60.9655795,-149.13298
hyemalis,332477221,60.9655795,-149.13298
hyemalis,332477221,60.9655795,-149.13298
oreganus,332658971,49.4083051,-114.3414
oreganus,332658971,49.4083051,-114.3414
hyemalis,332873141,46.5101339,-84.352668
hyemalis,332873141,46.5101339,-84.352668
hyemalis,333752351,45.5042915,-77.576263
hyemalis,335468221,42.3483635,-76.164683
hyemalis,335468221,42.3483635,-76.164683
hyemalis,335468221,42.3483635,-76.164683
oreganus,335589061,35.4085437,-120.56717
oreganus,335589061,35.4085437,-120.56717
oreganus,335589061,35.4085437,-120.56717
oreganus,336170851,37.7765549,-122.46035
oreganus,336314971,34.0876702,-117.71253
hyemalis,336377141,62.26145,-149.87823
hyemalis,336377141,62.26145,-149.87823
hyemalis,336377141,62.26145,-149.87823
oreganus,336943761,32.8582741,-116.43347
oreganus,336943761,32.8582741,-116.43347
oreganus,336943761,32.8582741,-116.43347
hyemalis,337057211,35.7558266,-82.177737
hyemalis,337057211,35.7558266,-82.177737
hyemalis,337057211,35.7558266,-82.177737
hyemalis,337314191,43.6027525,-65.801785
hyemalis,337314191,43.6027525,-65.801785
oreganus,337495121,39.162102,-123.22935
oreganus,337495121,39.162102,-123.22935
caniceps,337621961,40.8948224,-105.5667
caniceps,337621961,40.8948224,-105.5667
oreganus,338644081,37.7765549,-122.46035
oreganus,338689891,37.7765549,-122.46035
oreganus,338837581,37.7765549,-122.46035
oreganus,338837581,37.7765549,-122.46035
hyemalis,338908991,45.1522773,-64.611111
hyemalis,338908991,45.1522773,-64.611111
hyemalis,338908991,45.1522773,-64.611111
oreganus,340480391,37.9752804,-122.57937
oreganus,340480391,37.9752804,-122.57937
oreganus,340480391,37.9752804,-122.57937
oreganus,340876511,48.49255,-123.3453
oreganus,340876511,48.49255,-123.3453
oreganus,340876511,48.49255,-123.3453
oreganus,341204141,48.5837582,-123.14105
oreganus,341204141,48.5837582,-123.14105
oreganus,341204141,48.5837582,-123.14105
hyemalis,342348281,43.9524,-71.27549
hyemalis,342348281,43.9524,-71.27549
hyemalis,342348281,43.9524,-71.27549
oreganus,343085711,44.6228122,-123.31301
oreganus,343085711,44.6228122,-123.31301
oreganus,343085711,44.6228122,-123.31301
hyemalis,343118001,45.1393918,-75.888405
hyemalis,343118001,45.1393918,-75.888405
hyemalis,343118001,45.1393918,-75.888405
oreganus,343132151,50.6460294,-120.39109
oreganus,343132151,50.6460294,-120.39109
hyemalis,343361241,45.265,-64.342
oreganus,343896741,43.1742938,-124.00018
oreganus,343896741,43.1742938,-124.00018
oreganus,343896741,43.1742938,-124.00018
oreganus,343896771,43.1742938,-124.00018
oreganus,343896771,43.1742938,-124.00018
oreganus,343896771,43.1742938,-124.00018
hyemalis,343986941,42.918961,-76.081695
hyemalis,343986941,42.918961,-76.081695
hyemalis,343986941,42.918961,-76.081695
hyemalis,344186291,35.0855403,-83.186232
hyemalis,344186291,35.0855403,-83.186232
hyemalis,344186291,35.0855403,-83.186232
hyemalis,344479241,42.816468,-72.998597
hyemalis,344479241,42.816468,-72.998597
hyemalis,344479241,42.816468,-72.998597
hyemalis,344665731,45.1393918,-75.888405
hyemalis,344665731,45.1393918,-75.888405
hyemalis,344665731,45.1393918,-75.888405
mearnsi,344696971,45.6111705,-111.0013533
mearnsi,344696971,45.6111705,-111.0013533
mearnsi,344696971,45.6111705,-111.0013533
oreganus,345426061,47.6301994,-122.3136
oreganus,345426061,47.6301994,-122.3136
oreganus,345490521,49.2419437,-123.11221
oreganus,345490521,49.2419437,-123.11221
oreganus,345490521,49.2419437,-123.11221
hyemalis,346004861,44.7313641,-84.846848
hyemalis,346004861,44.7313641,-84.846848
hyemalis,346004861,44.7313641,-84.846848
hyemalis,346290211,42.8480637,-71.884902
hyemalis,346290211,42.8480637,-71.884902
hyemalis,346290211,42.8480637,-71.884902
hyemalis,347177031,42.474602,-76.324235
hyemalis,347177161,42.474602,-76.324235
hyemalis,347177181,42.474602,-76.324235
hyemalis,347393261,45.3884509,-65.454281
hyemalis,347393261,45.3884509,-65.454281
oreganus,347845881,37.986807,-122.47775
oreganus,347845881,37.986807,-122.47775
oreganus,347845881,37.986807,-122.47775
oreganus,347845911,37.986807,-122.47775
oreganus,347845911,37.986807,-122.47775
oreganus,347845911,37.986807,-122.47775
dorsalis,348457791,34.4566829,-112.43833
dorsalis,348457791,34.4566829,-112.43833
dorsalis,348457791,34.4566829,-112.43833
hyemalis,348476941,44.391136,-68.37248
hyemalis,348476941,44.391136,-68.37248
hyemalis,348476941,44.391136,-68.37248
hyemalis,348669201,44.056707,-74.182688
hyemalis,348669201,44.056707,-74.182688
hyemalis,348669201,44.056707,-74.182688
caniceps,348936311,35.8025481,-105.78138
caniceps,348936311,35.8025481,-105.78138
hyemalis,348988131,46.7590514,-91.016042
hyemalis,348988131,46.7590514,-91.016042
hyemalis,348988131,46.7590514,-91.016042
caniceps,349097261,40.8440843,-111.44468
caniceps,349097261,40.8440843,-111.44468
caniceps,349097261,40.8440843,-111.44468
oreganus,349200931,49.3440997,-122.97143
oreganus,349200931,49.3440997,-122.97143
dorsalis,349501291,34.479762,-110.788702
dorsalis,349501291,34.479762,-110.788702
dorsalis,349501291,34.479762,-110.788702
hyemalis,349587581,43.8738791,-69.662426
hyemalis,349587581,43.8738791,-69.662426
hyemalis,349587581,43.8738791,-69.662426
mearnsi,349715901,43.845941,-110.5754614
mearnsi,349715901,43.845941,-110.5754614
mearnsi,349715901,43.845941,-110.5754614
mearnsi,349721211,43.8842225,-110.631423
mearnsi,349721211,43.8842225,-110.631423
mearnsi,349721211,43.8842225,-110.631423
oreganus,349972511,51.0241597,-118.15483
mearnsi,350079491,44.7303024,-110.7096148
mearnsi,350079491,44.7303024,-110.7096148
mearnsi,350079491,44.7303024,-110.7096148
mearnsi,350080631,44.7303024,-110.7096148
oreganus,350372431,36.6125317,-118.69672
oreganus,350372431,36.6125317,-118.69672
oreganus,350372431,36.6125317,-118.69672
hyemalis,350409271,44.3287902,-68.37505
hyemalis,350409271,44.3287902,-68.37505
hyemalis,350409271,44.3287902,-68.37505
oreganus,350446061,36.5205052,-118.77165
oreganus,350446061,36.5205052,-118.77165
oreganus,350747861,51.0241597,-118.15483
oreganus,350747861,51.0241597,-118.15483
oreganus,350747861,51.0241597,-118.15483
hyemalis,350894091,55.550527,-110.90509
oreganus,351346631,39.2903707,-121.04806
oreganus,351346631,39.2903707,-121.04806
oreganus,351346631,39.2903707,-121.04806
hyemalis,351352231,44.332116,-68.387874
hyemalis,351352231,44.332116,-68.387874
hyemalis,351352231,44.332116,-68.387874
oreganus,351463591,50.7295558,-119.13561
oreganus,351463591,50.7295558,-119.13561
oreganus,351463591,50.7295558,-119.13561
oreganus,351555931,39.1044422,-120.20126
oreganus,351555931,39.1044422,-120.20126
hyemalis,352203561,45.4783664,-69.714479
hyemalis,352203561,45.4783664,-69.714479
hyemalis,352203561,45.4783664,-69.714479
hyemalis,352425931,42.8161104,-71.890596
hyemalis,352425931,42.8161104,-71.890596
hyemalis,352425931,42.8161104,-71.890596
caniceps,352776031,40.4098241,-105.5037
caniceps,352776031,40.4098241,-105.5037
caniceps,352776031,40.4098241,-105.5037
caniceps,353750931,39.458993,-105.91528
caniceps,353750931,39.458993,-105.91528
caniceps,353750931,39.458993,-105.91528
mearnsi,353765861,43.623863,-111.211553
mearnsi,353765861,43.623863,-111.211553
mearnsi,353765861,43.623863,-111.211553
oreganus,353943131,43.770505,-116.10489
oreganus,353943131,43.770505,-116.10489
oreganus,353943131,43.770505,-116.10489
caniceps,354343871,41.3504586,-106.22811
caniceps,354343871,41.3504586,-106.22811
caniceps,354343871,41.3504586,-106.22811
oreganus,354497171,48.8872412,-122.77991
oreganus,354497171,48.8872412,-122.77991
caniceps,354539621,41.3726221,-106.24762
caniceps,354539621,41.3726221,-106.24762
caniceps,354539621,41.3726221,-106.24762
caniceps,354539981,41.3726221,-106.24762
caniceps,354539981,41.3726221,-106.24762
caniceps,354539981,41.3726221,-106.24762
caniceps,354545061,41.3182245,-106.1615
caniceps,354545061,41.3182245,-106.1615
caniceps,354545061,41.3182245,-106.1615
caniceps,354638691,39.895085,-105.49113
caniceps,354638691,39.895085,-105.49113
caniceps,354638691,39.895085,-105.49113
caniceps,354707061,38.9122608,-105.04589
caniceps,354707061,38.9122608,-105.04589
caniceps,354707061,38.9122608,-105.04589
caniceps,354739791,39.860061,-105.44741
caniceps,354739791,39.860061,-105.44741
caniceps,354739791,39.860061,-105.44741
caniceps,354898621,39.894422,-105.50078
caniceps,354898621,39.894422,-105.50078
caniceps,354898621,39.894422,-105.50078
hyemalis,355249381,42.6371609,-73.167255
caniceps,355428001,36.3124797,-115.62128
caniceps,355428001,36.3124797,-115.62128
caniceps,355428001,36.3124797,-115.62128
caniceps,355720761,39.9579448,-105.33857
caniceps,355720761,39.9579448,-105.33857
caniceps,355720761,39.9579448,-105.33857
caniceps,355828391,41.2546731,-105.42193
caniceps,355828391,41.2546731,-105.42193
hyemalis,356381401,41.386075,-79.219291
hyemalis,356381401,41.386075,-79.219291
hyemalis,356381401,41.386075,-79.219291
mearnsi,356931161,43.7734394,-110.7387124
oreganus,358590881,49.8807853,-119.14784
oreganus,358590881,49.8807853,-119.14784
oreganus,358590881,49.8807853,-119.14784
hyemalis,362336661,44.2993979,-71.337199
hyemalis,362336661,44.2993979,-71.337199
hyemalis,362336711,44.2993979,-71.337199
oreganus,362525801,38.5171126,-122.86079
oreganus,362525801,38.5171126,-122.86079
oreganus,362525801,38.5171126,-122.86079
caniceps,364409381,40.3626997,-105.53308
caniceps,364409381,40.3626997,-105.53308
oreganus,365100351,38.5701797,-122.69098
oreganus,365100351,38.5701797,-122.69098
oreganus,365100351,38.5701797,-122.69098
mearnsi,431610001,43.610009,-111.091354
mearnsi,431610001,43.610009,-111.091354
mearnsi,431610001,43.610009,-111.091354
mearnsi,432111991,34.300763,-110.887389
mearnsi,432111991,34.300763,-110.887389
mearnsi,432111991,34.300763,-110.887389
dorsalis,445856291,34.3442535,-111.0158856
dorsalis,445856291,34.3442535,-111.0158856
aikeni,460066721,43.802474,-103.434856
aikeni,460066721,43.802474,-103.434856
aikeni,460066741,43.802474,-103.434856
aikeni,460066741,43.802474,-103.434856
mearnsi,460518511,43.573489,-111.184782
mearnsi,460518511,43.573489,-111.184782
mearnsi,468823501,45.5106837,-111.0651212
mearnsi,468823501,45.5106837,-111.0651212
dorsalis,475359181,34.3244945,-111.0927415
dorsalis,475359181,34.3244945,-111.0927415
aikeni,517696731,43.90999,-104.01731
aikeni,517696731,43.90999,-104.01731
aikeni,517696731,43.90999,-104.01731
aikeni,517696821,43.90999,-104.01731
aikeni,517696821,43.90999,-104.01731
aikeni,517696821,43.90999,-104.01731
dorsalis,525745761,33.8727806,-110.9745837
dorsalis,525745761,33.8727806,-110.9745837
dorsalis,525745761,33.8727806,-110.9745837
dorsalis,533364041,32.806404,-105.730177
dorsalis,533364041,32.806404,-105.730177
dorsalis,533364041,32.806404,-105.730177
dorsalis,533369911,32.9556833,-108.1734681
dorsalis,533369911,32.9556833,-108.1734681
dorsalis,533369911,32.9556833,-108.1734681
dorsalis,535544441,32.5838855,-108.4285784
dorsalis,535544441,32.5838855,-108.4285784
dorsalis,535544441,32.5838855,-108.4285784
dorsalis,535553701,32.5838855,-108.4285784
dorsalis,535553701,32.5838855,-108.4285784
dorsalis,535553701,32.5838855,-108.4285784
aikeni,564072341,43.793977,-103.589545
aikeni,564072341,43.793977,-103.589545
dorsalis,579653131,31.9249966,-104.8395001
dorsalis,579653131,31.9249966,-104.8395001
dorsalis,579653131,31.9249966,-104.8395001
aikeni,582063401,43.8463267,-103.5596875
aikeni,582063401,43.8463267,-103.5596875
dorsalis,585155331,34.4985413,-112.5405319
dorsalis,585155331,34.4985413,-112.5405319
dorsalis,585155331,34.4985413,-112.5405319
aikeni,594918151,43.8463267,-103.5596875
aikeni,594918151,43.8463267,-103.5596875
aikeni,594918151,43.8463267,-103.5596875
aikeni,594923261,43.8463267,-103.5596875
aikeni,594923261,43.8463267,-103.5596875
aikeni,594923261,43.8463267,-103.5596875
mearnsi,594965301,45.5396095,-111.0957013
mearnsi,594965301,45.5396095,-111.0957013
mearnsi,594965301,45.5396095,-111.0957013
aikeni,595480891,44.2306386,-103.4746352
aikeni,595480891,44.2306386,-103.4746352
aikeni,595480891,44.2306386,-103.4746352
aikeni,603062561,44.3328641,-103.8423694
aikeni,603062561,44.3328641,-103.8423694
aikeni,610671849,43.8779123,-103.4555054